"id","breeding_period","sex","date","straighness_trajectories","nobs","year","rainfall","mean_temperature","wind","year_sur_site","laying","hatching","breeding_success"
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-03-27",0.009,10,2013,4.225,9.075,2.181,4,1,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-04-03",0.256,10,2013,0,10.116,1.809,4,1,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-04-05",0.019,10,2013,0.55,10.166,3.019,4,1,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-04-17",0.012,10,2013,0,17.438,1.944,4,1,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-04-18",0.051,10,2013,0,17.769,1.809,4,1,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-04-20",0.198,10,2013,1.688,9.256,5.078,4,1,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-04-21",0.032,10,2013,0,11.134,3.816,4,1,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-04-23",0.053,10,2013,0,14.056,2.288,4,1,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-04-24",0.005,10,2013,0,14.988,1.444,4,1,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-04-26",0.658,10,2013,6.669,14.262,1.038,4,1,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-04-27",0.694,10,2013,10.178,8.684,2.594,4,1,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-04-28",0.479,10,2013,17.7,6.656,4.484,4,1,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-05-01",0.081,12,2013,6.991,14.588,1.234,4,1,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-05-03",0.035,12,2013,0.122,14.938,2.897,4,1,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-05-04",0.057,12,2013,0,15.597,4.725,4,1,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-05-05",0.038,12,2013,0.009,16.719,3.45,4,1,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-05-09",0.031,12,2013,2.831,18.3,1.228,4,1,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-05-11",0.024,12,2013,0,15.241,4.197,4,1,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-05-18",0.622,12,2013,35.256,12.137,5.231,4,1,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-05-19",0.238,12,2013,0,13.125,2.034,4,1,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-05-25",0.265,12,2013,0.575,11.581,3.25,4,1,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-05-28",0.022,12,2013,9.344,11.653,1.491,4,1,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-05-29",0.146,12,2013,1.216,11.066,2.434,4,1,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-05-31",0.261,10,2013,0,14.719,4.569,4,1,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-06-04",0.026,12,2013,0,17.528,2.444,4,1,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-06-07",0.064,12,2013,0,19.012,1.747,4,1,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-06-09",0.053,11,2013,8.466,16.172,2.541,4,1,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-06-16",0.008,12,2013,0.009,22.416,2.203,4,1,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-06-18",0.126,12,2013,0.225,25.122,2.306,4,1,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","incubation","M","2014-03-10",0.115,10,2014,0.019,9.581,1.319,5,1,NA,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","incubation","M","2014-03-13",0.126,10,2014,0.034,10.097,1.109,5,1,NA,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2014-03-20",0.313,10,2014,0,11.828,2.056,5,1,NA,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2014-03-22",0.145,10,2014,12.606,10.234,2.475,5,1,NA,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2014-03-24",0.099,10,2014,0.031,7.872,3.178,5,1,NA,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2014-03-27",0.065,10,2014,0,8.872,2.525,5,1,NA,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2014-03-31",0.071,10,2014,0.009,11.15,1.544,5,1,NA,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2014-04-01",0.071,10,2014,0.016,11.422,1.972,5,1,NA,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2014-04-02",0.108,10,2014,0.009,13.859,2.544,5,1,NA,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2014-04-03",0.082,10,2014,0.156,13.869,1.497,5,1,NA,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2014-04-15",0.083,10,2014,0,15.419,6.956,5,1,NA,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2014-04-18",0.055,10,2014,0,14.044,3.3,5,1,NA,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2014-04-23",0.002,10,2014,3.538,16.3,1.575,5,1,NA,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2014-04-24",0.062,10,2014,6.497,17.097,1.944,5,1,NA,0
